# ratedPower, rotorDiameter, ratedQ, blade_mass, Vrated, I1, I2, I3, ratedT, extremeT
8.100000000000000000e+03 1.100000000000000000e+02 3.758861920917142183e+06 1.197819920846933383e+04 1.492366864291014217e+01 1.985875183845787868e+07 9.549565174942506477e+06 7.848627304880728945e+06 9.765972381960147759e+05 1.301305132791151555e+05
8.100000000000000000e+03 1.120000000000000000e+02 3.799855418062383309e+06 1.253144301250752142e+04 1.474545167477810281e+01 2.137427979546792060e+07 1.027834375668033585e+07 8.447598186910886317e+06 9.964713902960744454e+05 1.353148500079230580e+05
8.100000000000000000e+03 1.140000000000000000e+02 3.827436231160897296e+06 1.314868189768677075e+04 1.457260097462303072e+01 2.304124146586302668e+07 1.107994293295592070e+07 9.106419093122914433e+06 1.019282258243548567e+06 1.410075091430104512e+05
8.100000000000000000e+03 1.160000000000000000e+02 3.894173885951518081e+06 1.406271289623184384e+04 1.440449894085031701e+01 2.508300045301545784e+07 1.206177254027180746e+07 9.913368365005984902e+06 1.038890627250046353e+06 1.493882732388626901e+05
8.100000000000000000e+03 1.180000000000000000e+02 4.033630526968841441e+06 1.500702213847741768e+04 1.424128124882233060e+01 2.746354561085698009e+07 1.320651574073202163e+07 1.085421358419814333e+07 1.052854689591607545e+06 1.575416621316379751e+05
8.100000000000000000e+03 1.200000000000000000e+02 4.160211210835721344e+06 1.581140327199502281e+04 1.408271343995687985e+01 2.973268558102490008e+07 1.429768703953547962e+07 1.175102895675174892e+07 1.065632962223947281e+06 1.646137718524938391e+05
8.100000000000000000e+03 1.220000000000000000e+02 4.268883476531164721e+06 1.641271117444673291e+04 1.392842629694118983e+01 3.182653401022227481e+07 1.530456512551613525e+07 1.257856515275047347e+07 1.076919186265388969e+06 1.699430456303638057e+05
8.100000000000000000e+03 1.240000000000000000e+02 4.361489730710064992e+06 1.670340132809847273e+04 1.377877370043635530e+01 3.365629168880476058e+07 1.618444873291065916e+07 1.330172671870682016e+07 1.085745251196719939e+06 1.723244167484890786e+05
8.100000000000000000e+03 1.260000000000000000e+02 4.458740417760387063e+06 1.705491627831049846e+04 1.363189825560648138e+01 3.559697608001352102e+07 1.711767415556546301e+07 1.406872902715501003e+07 1.094516511747923680e+06 1.754180924007277063e+05
8.100000000000000000e+03 1.280000000000000000e+02 4.545819955262592062e+06 1.722609214881431762e+04 1.348957227663643366e+01 3.736064808851099014e+07 1.796577885667522997e+07 1.476577204352124035e+07 1.102388423957249615e+06 1.769928949377495737e+05
8.100000000000000000e+03 1.300000000000000000e+02 4.615578591939128935e+06 1.723270232636550645e+04 1.335088696934781716e+01 3.885086335635580868e+07 1.868238521445342898e+07 1.535473877901901305e+07 1.108340448515435215e+06 1.773676075022259320e+05
8.100000000000000000e+03 1.320000000000000000e+02 4.691032231788375415e+06 1.727678383907503667e+04 1.321571956133791659e+01 3.974415702678731829e+07 1.911194726324389130e+07 1.570778861568842269e+07 1.101075012483371655e+06 1.791288534054097545e+05
8.100000000000000000e+03 1.340000000000000000e+02 4.713914913172258064e+06 1.765963851138563041e+04 1.308382016352075183e+01 4.096054868073228002e+07 1.969687885774160177e+07 1.618853407372335345e+07 1.100469728036698420e+06 1.834922494381093420e+05
8.100000000000000000e+03 1.360000000000000000e+02 4.694007219610390253e+06 1.827445634359487303e+04 1.295527516337425844e+01 4.276757679545576125e+07 2.056583239998222142e+07 1.690271240261712298e+07 1.109527839596418664e+06 1.892651002752009954e+05
8.100000000000000000e+03 1.380000000000000000e+02 4.588366467562534846e+06 1.926620904373045050e+04 1.283047712892633996e+01 4.501182939965027571e+07 2.164503600185643882e+07 1.778969172597113997e+07 1.131702648693124996e+06 1.985242841021858330e+05
8.100000000000000000e+03 1.400000000000000000e+02 4.610136580026443116e+06 2.299007835273028104e+04 1.270733008632281624e+01 5.039340580857256055e+07 2.423289827431873605e+07 1.991661228421954811e+07 1.146997637061891844e+06 2.308887179920424242e+05
8.100000000000000000e+03 1.460000000000000000e+02 5.537898434852801263e+06 1.820369959491862755e+04 1.235667551598056235e+01 4.513086882529203594e+07 2.170227901303865761e+07 1.783673879590027407e+07 1.171028563084950671e+06 1.838415600813023921e+05
8.100000000000000000e+03 1.520000000000000000e+02 -2.641099828575401101e+06 1.451748466380439640e+04 9.699193891488020469e+00 3.616840177079778910e+07 1.739245813600744307e+07 1.429456936777069792e+07 -3.260137651980218943e+05 1.739946728196143522e+05
8.100000000000000000e+03 1.660000000000000000e+02 -2.906053278456187807e+06 2.782758365623450300e+04 8.835323727674841976e+00 8.171198295711506903e+07 3.929319995386761427e+07 3.229442141127858311e+07 -8.918634767200252973e+05 2.463384968372034200e+05
8.290000000000000000e+03 4.600000000000000000e+01 1.319394478231812362e+06 2.630184872278709463e+03 2.689395628089146228e+01 8.778402321560418932e+05 4.221308860875397222e+05 3.469422887938044732e+05 5.839508786053074291e+05 3.285160372777791054e+04
8.290000000000000000e+03 5.000000000000000000e+01 1.319394478231812362e+06 2.999380502786877969e+03 2.532713241332175258e+01 1.074441645153158577e+06 5.166714706204469549e+05 4.246436081304545514e+05 6.109745155440111412e+05 3.772235334016852721e+04
8.290000000000000000e+03 5.200000000000000000e+01 1.319394478231812362e+06 3.345336159308076731e+03 2.470828211566463395e+01 1.272016681604069425e+06 6.116802457377117826e+05 5.027297254486838938e+05 6.492770995090372162e+05 4.139769536451064050e+04
8.290000000000000000e+03 5.600000000000000000e+01 1.319394478231812362e+06 4.191033972868388446e+03 2.358854162434665014e+01 1.693017490805793554e+06 8.141287530195068102e+05 6.691187549987970851e+05 7.141637276920932345e+05 5.159837340576384304e+04
8.290000000000000000e+03 5.800000000000000000e+01 1.720154450638632756e+06 3.734094436175651481e+03 2.304313091084489784e+01 1.881535556105863303e+06 9.047822626600643853e+05 7.436253527353199897e+05 6.615648455572309904e+05 4.593689614542193158e+04
8.290000000000000000e+03 6.000000000000000000e+01 1.319394478231812362e+06 5.093174000462284312e+03 2.252816312511703245e+01 2.447125275846574455e+06 1.176759874086866621e+06 9.671591857690834440e+05 6.814462586053340929e+05 6.290665389446084737e+04
8.290000000000000000e+03 7.000000000000000000e+01 2.220601889606994577e+06 5.118898033304863930e+03 2.032801832426640942e+01 3.698869174636693206e+06 1.778691457756886724e+06 1.461876649519055849e+06 7.326486145477067912e+05 6.109680754566976248e+04
8.290000000000000000e+03 7.200000000000000000e+01 2.303124418909012806e+06 5.383703848297713193e+03 1.994978568506498107e+01 4.108547434302384499e+06 1.975695240938173607e+06 1.623790751733742421e+06 7.461388092983079841e+05 6.389518468543377821e+04
8.290000000000000000e+03 7.800000000000000000e+01 2.565749975391641259e+06 6.171774195306681577e+03 1.891313876705728703e+01 5.490784636852718890e+06 2.640377712442870252e+06 2.170082116770557128e+06 7.796025835622372106e+05 7.219417645833732968e+04
8.290000000000000000e+03 8.000000000000000000e+01 2.659046673177069053e+06 6.434566661161335105e+03 1.859658282693539988e+01 6.007837331560710445e+06 2.889015111568405759e+06 2.374433021135472693e+06 7.889077507766097551e+05 7.496587885010930768e+04
8.290000000000000000e+03 8.200000000000000000e+01 2.757903142785223201e+06 6.686345583343573708e+03 1.829295658301638028e+01 6.541265111912677996e+06 3.145526870012918953e+06 2.585255729234608356e+06 7.959201351426191395e+05 7.764095755936983915e+04
8.290000000000000000e+03 8.400000000000000000e+01 2.860048939920667093e+06 6.945065851173795636e+03 1.800143477275525683e+01 7.118804901425667107e+06 3.423250963950997218e+06 2.813512499775868841e+06 8.031690156677137129e+05 8.035435044086721609e+04
8.290000000000000000e+03 8.600000000000000000e+01 2.956192010248509701e+06 7.223849231989358486e+03 1.772124304770681391e+01 7.736821189290912822e+06 3.720439169340419583e+06 3.057766496767094359e+06 8.119480437644808553e+05 8.332217511556917452e+04
8.290000000000000000e+03 8.800000000000000000e+01 3.046602757062731311e+06 7.520679002841163310e+03 1.745171896879476137e+01 8.405337528438147157e+06 4.041911556081128307e+06 3.321979254742590245e+06 8.220163706979447743e+05 8.635910030199644098e+04
8.290000000000000000e+03 9.000000000000000000e+01 3.136441419638594612e+06 7.834850475118298164e+03 1.719219823181867923e+01 9.129528267920816317e+06 4.390156336117444560e+06 3.608195793328774162e+06 8.332486873352407711e+05 8.960636308123559866e+04
8.290000000000000000e+03 9.200000000000000000e+01 3.220380390020806342e+06 8.165726582970228264e+03 1.694217576002886361e+01 9.899860802139407024e+06 4.760589523547330871e+06 3.912648611465984490e+06 8.453684422683031298e+05 9.300234337459446397e+04
8.290000000000000000e+03 9.400000000000000000e+01 3.300750582635741681e+06 8.515252362423914747e+03 1.670096871180865605e+01 1.072702154892514832e+07 5.158349943025836721e+06 4.239561222870681435e+06 8.583770638195493957e+05 9.655300536936901335e+04
8.290000000000000000e+03 9.600000000000000000e+01 3.380912966364440043e+06 8.881206186530987907e+03 1.646817802108842699e+01 1.161863116746610217e+07 5.587102174390828237e+06 4.591945484192829579e+06 8.722135837570939912e+05 1.002775187476628344e+05
8.290000000000000000e+03 9.800000000000000000e+01 3.456492792002528906e+06 9.264832399777975297e+03 1.624337093094290907e+01 1.257853200442155264e+07 6.048693903747962788e+06 4.971319977624813095e+06 8.867743453601051588e+05 1.040349309333968558e+05
8.290000000000000000e+03 1.000000000000000000e+02 3.531749144199292175e+06 9.667440934090305745e+03 1.602604938055949191e+01 1.360446556956932694e+07 6.542039080989504233e+06 5.376792096815044992e+06 9.020316160147583578e+05 1.080569690277649934e+05
8.290000000000000000e+03 1.040000000000000000e+02 3.665542201699656434e+06 1.052966211970705263e+04 1.561244579033365021e+01 1.585787258401813917e+07 7.625644804309858009e+06 6.267389449885454029e+06 9.343237902902618516e+05 1.164321420289118978e+05
8.290000000000000000e+03 1.060000000000000000e+02 3.729479483527085278e+06 1.099126468156671763e+04 1.541548806249111792e+01 1.709876845039642230e+07 8.222359847011975944e+06 6.757819526186086237e+06 9.513854136215278413e+05 1.209280617176783126e+05
8.290000000000000000e+03 1.080000000000000000e+02 3.792664616827968042e+06 1.147753599453270363e+04 1.522453840704768524e+01 1.844767524059100449e+07 8.871014576809231192e+06 7.290937959377723746e+06 9.692759556171778822e+05 1.255448064955484006e+05
8.290000000000000000e+03 1.100000000000000000e+02 3.846252398741828278e+06 1.198920660757973565e+04 1.503943848306239595e+01 1.987723610465317965e+07 9.558453785172337666e+06 7.855932704411940649e+06 9.878138385687551927e+05 1.302781422627485008e+05
8.290000000000000000e+03 1.120000000000000000e+02 3.897166928986519575e+06 1.253407968947271547e+04 1.485986980192978812e+01 2.142607030245969445e+07 1.030324848513378575e+07 8.468066965141048655e+06 1.007555268034629640e+06 1.352819652944924019e+05
8.290000000000000000e+03 1.140000000000000000e+02 3.928945380813538097e+06 1.313080227914717943e+04 1.468554997161951192e+01 2.305709785631099343e+07 1.108756786503896117e+07 9.112685896799154580e+06 1.029222075337755727e+06 1.407915759998502326e+05
8.290000000000000000e+03 1.160000000000000000e+02 3.940958031478965189e+06 1.391237831973577522e+04 1.451650649548206395e+01 2.488415684435631707e+07 1.196615374126783758e+07 9.834780879295989871e+06 1.054271147777340608e+06 1.481192104439678951e+05
8.290000000000000000e+03 1.180000000000000000e+02 4.094698371236291248e+06 1.497331934908226867e+04 1.435177325218142563e+01 2.743195827178535983e+07 1.319132619832667895e+07 1.084172955428817123e+07 1.069086979606028181e+06 1.572050830323409755e+05
8.290000000000000000e+03 1.200000000000000000e+02 4.230184366164894775e+06 1.595083156503201462e+04 1.419186144626760893e+01 2.988779948545789719e+07 1.437227734369820729e+07 1.181233347556555644e+07 1.083376866183511214e+06 1.658695384609379689e+05
8.290000000000000000e+03 1.220000000000000000e+02 4.354711966620916501e+06 1.674508727474638727e+04 1.403643590785822148e+01 3.226002659093726799e+07 1.551302060580342636e+07 1.274989121257232502e+07 1.095687054732162273e+06 1.726796840104328585e+05
8.290000000000000000e+03 1.240000000000000000e+02 4.471249705028558150e+06 1.731052783331540559e+04 1.388501991853933681e+01 3.448147285275796056e+07 1.658125722170226648e+07 1.362785695426040143e+07 1.106288675343789393e+06 1.774074583669958811e+05
8.290000000000000000e+03 1.260000000000000000e+02 4.562499666793944314e+06 1.759535897828001544e+04 1.373770716638773592e+01 3.635395016159700602e+07 1.748168360523413122e+07 1.436790228306415491e+07 1.115236176292046672e+06 1.799360839878804109e+05
8.290000000000000000e+03 1.280000000000000000e+02 4.656521119692647830e+06 1.785527899487810282e+04 1.359421096157671904e+01 3.828866474780688435e+07 1.841203830155213922e+07 1.513254518972817436e+07 1.123849429323524702e+06 1.821947465220141166e+05
8.290000000000000000e+03 1.300000000000000000e+02 4.709454514592086896e+06 1.798315706686288831e+04 1.345440847892724001e+01 3.977527758233850449e+07 1.912691234140862152e+07 1.572008816220720671e+07 1.129506383573057363e+06 1.838235421329702949e+05
8.290000000000000000e+03 1.320000000000000000e+02 4.715646016307200305e+06 1.802139482602326098e+04 1.331852399621877758e+01 4.078134401690840721e+07 1.961070392435401678e+07 1.611770834262548015e+07 1.132861932501108851e+06 1.852545627354920434e+05
8.290000000000000000e+03 1.340000000000000000e+02 4.683596964281477965e+06 1.828092565538634881e+04 1.318530245425720437e+01 4.183887764525795728e+07 2.011924476270923018e+07 1.653566952058934420e+07 1.138488412998666521e+06 1.885855497377485444e+05
8.290000000000000000e+03 1.360000000000000000e+02 4.669638205555117689e+06 1.902641252293053185e+04 1.305571951235775252e+01 4.362261463155764341e+07 2.097699819777844474e+07 1.724064266941965371e+07 1.145497893432950135e+06 1.959150616306595912e+05
8.290000000000000000e+03 1.380000000000000000e+02 4.670768858589604497e+06 2.086030569064585870e+04 1.292926786971136544e+01 4.679968518140771985e+07 2.250477006017862260e+07 1.849629271580354124e+07 1.156295920061627869e+06 2.123696342433541140e+05
8.290000000000000000e+03 1.440000000000000000e+02 5.407164798028219491e+06 1.842046149745832008e+04 1.256758623924015517e+01 4.555622437732089311e+07 2.190682160462071747e+07 1.800484891818253696e+07 1.160199332617160864e+06 1.862773017954259412e+05
8.290000000000000000e+03 1.460000000000000000e+02 5.607529489819038659e+06 1.843176377760012474e+04 1.245255744201664427e+01 4.540686644787258655e+07 2.183499920141716301e+07 1.794581929070120305e+07 1.193481127295136685e+06 1.856269589054341486e+05
8.290000000000000000e+03 1.580000000000000000e+02 5.481911376481559128e+06 2.644280313391772142e+04 1.185200360815589704e+01 6.710733090790668130e+07 3.227019680967285857e+07 2.652233302505297214e+07 1.301042859743355541e+06 2.435461609677516681e+05
8.480000000000000000e+03 4.600000000000000000e+01 1.349633917419272475e+06 2.693023286593604098e+03 2.709789225378480282e+01 8.909509179492664989e+05 4.284354791198233142e+05 3.521239279692907585e+05 5.928438197694875998e+05 3.366244985056016594e+04
8.480000000000000000e+03 4.800000000000000000e+01 1.349633917419272475e+06 2.701871929158003240e+03 2.633983205838197961e+01 9.243962520415991312e+05 4.445184837472309009e+05 3.653422794806677266e+05 5.898526498075937852e+05 3.431605157954250899e+04
8.480000000000000000e+03 5.000000000000000000e+01 1.349633917419272475e+06 2.999355382121918410e+03 2.552784113537101973e+01 1.074506542308741948e+06 5.167026780005457695e+05 4.246692569522669073e+05 6.173585250362035586e+05 3.772426202262120205e+04
8.480000000000000000e+03 5.200000000000000000e+01 1.349633917419272475e+06 3.345237265744898650e+03 2.489452464227680650e+01 1.271735405481465859e+06 6.115449872538550990e+05 5.026185587714407593e+05 6.558982548417365178e+05 4.140027233628754038e+04
